time_s,rppg,ppg
1762523393.160017,0.695200,0.665571
1762523393.193351,0.739057,0.781019
1762523393.226685,0.517010,0.830324
1762523393.260018,0.242946,0.810426
1762523393.293352,-0.044513,0.728695
1762523393.326686,-0.304920,0.598981
1762523393.360019,-0.391974,0.435259
1762523393.393353,-0.448772,0.245873
1762523393.426687,-0.427591,0.031805
1762523393.460020,-0.492034,-0.209633
1762523393.493354,-0.435526,-0.477685
1762523393.526687,-0.616071,-0.762015
1762523393.560021,-0.762606,-1.041564
1762523393.593355,-1.081284,-1.289083
1762523393.626688,-1.377230,-1.478093
1762523393.660022,-1.600343,-1.587514
1762523393.693356,-1.388149,-1.601642
1762523393.726689,-0.911719,-1.507870
1762523393.760023,0.081876,-1.507870
1762523393.793356,1.129746,-1.507870
1762523393.826690,2.089028,-1.507870
1762523393.860024,2.592444,-1.507870
1762523393.893358,1.096936,0.046733
1762523393.926691,1.398119,0.046733
1762523393.960025,1.390159,0.046733
1762523393.993358,1.167450,0.046733
1762523394.026692,0.799858,0.046733
1762523394.060026,0.378672,0.008960
1762523394.093359,0.039797,-0.045515
1762523394.126693,-0.127640,-0.110502
1762523394.160027,-0.188070,-0.180049
1762523394.193360,-0.122198,-0.252095
1762523394.226694,-0.070009,-0.329459
1762523394.260027,-0.013947,-0.417144
1762523394.293361,-0.174659,-0.517326
1762523394.326695,-0.379304,-0.624726
1762523394.360028,-0.780731,-0.724811
1762523394.393362,-1.121358,-0.795690
1762523394.426696,-1.403827,-0.812929
1762523394.460029,-1.451079,-0.755637
1762523394.493363,-1.278424,-0.612259
1762523394.526696,-0.814404,-0.384964
1762523394.560030,-0.270851,-0.091806
1762523394.593364,0.353605,0.234252
1762523394.626697,0.782721,0.550181
1762523394.660031,1.186076,0.811402
1762523394.693365,1.336174,0.982221
1762523394.726698,1.482921,1.045019
1762523394.760032,1.311434,1.004696
1762523394.793365,1.160797,0.886291
1762523394.826699,0.804066,0.726462
1762523394.860033,0.428622,0.562075
1762523394.893366,0.048074,0.420295
1762523394.926700,-0.131403,0.313616
1762523394.960034,-0.149116,0.240862
1762523394.993367,0.059258,0.192433
1762523395.026701,0.297114,0.156458
1762523395.060035,0.575001,0.122827
1762523395.093368,0.564779,0.084095
1762523395.126702,0.383095,0.034480
1762523395.160035,-0.001410,-0.030738
1762523395.193369,-0.375893,-0.113814
1762523395.226703,-0.608692,-0.211505
1762523395.260036,-0.687357,-0.312755
1762523395.293370,-0.535180,-0.399833
1762523395.326704,-0.412298,-0.453977
1762523395.360037,-0.304672,-0.463658
1762523395.393371,-0.399030,-0.431351
1762523395.426704,-0.537459,-0.374720
1762523395.460038,-0.655296,-0.320806
1762523395.493372,-0.567827,-0.295518
1762523395.526705,-0.339506,-0.313317
1762523395.560039,-0.103829,-0.371763
1762523395.593373,0.015191,-0.452915
1762523395.626706,-0.156459,-0.530067
1762523395.660040,-0.449803,-0.576057
1762523395.693373,-0.932878,-0.569652
1762523395.726707,-1.212233,-0.498580
1762523395.760041,-1.160669,-0.359982
1762523395.793375,-0.730498,-0.159924
1762523395.826708,-0.097892,0.086963
1762523395.860042,0.654949,0.357966
1762523395.893375,1.326732,0.624119
1762523395.926709,1.620351,0.854441
1762523395.960042,1.665002,1.022140
1762523395.993376,1.472423,1.110678
1762523396.026710,1.186547,1.117110
1762523396.060044,0.959047,1.051235
1762523396.093377,0.775255,0.931202
1762523396.126711,0.685062,0.777911
1762523396.160044,0.675463,0.610672
1762523396.193378,0.647638,0.445078
1762523396.226712,0.591284,0.292076
1762523396.260045,0.373402,0.156647
1762523396.293379,0.128543,0.035854
1762523396.326713,-0.224728,-0.081683
1762523396.360046,-0.486396,-0.212106
1762523396.393380,-0.674500,-0.367890
1762523396.426713,-0.567790,-0.548298
1762523396.460047,-0.447521,-0.735236
1762523396.493381,-0.348582,-0.899350
1762523396.526714,-0.570305,-1.014695
1762523396.560048,-1.084221,-1.072898
1762523396.593382,-1.771929,-1.085628
1762523396.626715,-2.086515,-1.071142
1762523396.660049,-1.967510,-1.033876
1762523396.693383,-1.189720,-0.954605
1762523396.726716,-0.115181,-0.801821
1762523396.760050,1.238392,-0.556687
1762523396.793383,-1.085822,-0.231885
1762523396.826717,-0.780576,0.130230
1762523396.860051,-0.187308,0.478256
1762523396.893384,0.519985,0.775383
1762523396.926718,1.271821,1.009058
1762523396.960052,1.802334,1.182190
1762523396.993385,2.090306,1.296902
1762523397.026719,1.959704,1.345797
1762523397.060052,1.639571,1.316092
1762523397.093386,1.122243,1.200715
1762523397.126720,0.730714,1.007344
1762523397.160053,0.339401,0.760065
1762523397.193387,0.246275,0.493405
1762523397.226721,0.083527,0.242031
1762523397.260054,0.068273,0.030585
1762523397.293388,-0.156754,-0.132516
1762523397.326721,-0.311444,-0.255208
1762523397.360055,-0.610613,-0.355894
1762523397.393389,-0.718494,-0.453799
1762523397.426722,-0.820568,-0.559383
1762523397.460056,-0.727564,-0.668901
1762523397.493390,-0.732834,-0.765671
1762523397.526723,-0.722987,-0.827705
1762523397.560057,-0.949443,-0.838219
1762523397.593390,-1.133099,-0.793874
1762523397.626724,-1.326824,-0.706516
1762523397.660058,-1.214410,-0.597414
1762523397.693391,-0.919645,-0.486977
1762523397.726725,-0.355005,-0.385456
1762523397.760059,0.095572,-0.289581
1762523397.793392,0.392673,-0.186775
1762523397.826726,0.254213,-0.064368
1762523397.860059,-0.008504,0.081460
1762523397.893393,-0.380097,0.241938
1762523397.926727,-0.392247,0.398873
1762523397.960061,-0.133740,0.532369
1762523397.993394,0.592931,0.628328
1762523398.026728,1.236449,0.681672
1762523398.060061,1.739935,0.694402
1762523398.093395,1.606409,0.671044
1762523398.126729,1.176054,0.615405
1762523398.160062,0.389096,0.531120
1762523398.193396,-0.175830,0.425226
1762523398.226730,-0.526317,0.311298
1762523398.260063,-0.335796,0.208489
1762523398.293397,0.011656,0.135433
1762523398.326730,0.506766,0.101660
1762523398.360064,0.671849,0.101459
1762523398.393398,0.674714,0.114391
1762523398.426731,0.346520,0.113175
1762523398.460065,0.078740,0.075491
1762523398.493399,-0.243512,-0.006176
1762523398.526732,-0.324674,-0.121575
1762523398.560066,-0.399902,-0.247963
1762523398.593400,-0.349836,-0.360638
1762523398.626733,-0.434922,-0.443255
1762523398.660067,-0.488809,-0.492929
1762523398.693400,-0.654568,-0.518159
1762523398.726734,-0.702756,-0.531451
1762523398.760068,-0.741070,-0.541044
1762523398.793401,-0.628496,-0.546113
1762523398.826735,-0.608665,-0.537451
1762523398.860069,-0.549136,-0.502507
1762523398.893402,-0.609974,-0.431509
1762523398.926736,-0.587318,-0.321407
1762523398.960069,-0.570344,-0.176154
1762523398.993403,-0.374122,-0.004248
1762523399.026737,-0.099369,0.184159
1762523399.060070,0.303112,0.378558
1762523399.093404,0.624949,0.567417
1762523399.126738,0.906768,0.736883
1762523399.160071,0.985974,0.870863
1762523399.193405,1.047735,0.953526
1762523399.226738,0.975723,0.973501
1762523399.260072,0.982326,0.927556
1762523399.293406,0.849902,0.821518
1762523399.326739,0.778205,0.667645
1762523399.360073,0.537868,0.479738
1762523399.393407,0.332288,0.268643
1762523399.426740,-0.022434,0.040567
1762523399.460074,-0.246196,-0.200969
1762523399.493407,-0.520629,-0.450733
1762523399.526741,-0.652527,-0.697446
1762523399.560075,-0.888983,-0.921971
1762523399.593408,-1.042015,-1.099275
1762523399.626742,-1.312152,-1.203604
1762523399.660076,-1.464713,-1.214910
1762523399.693409,-1.614677,-1.124147
1762523399.726743,-1.467591,-0.935734
1762523399.760077,-1.155116,-0.666661
1762523399.793410,-0.537056,-0.342956
1762523399.826744,0.085528,0.004993
1762523399.860077,0.771139,0.346775
1762523399.893411,1.198882,0.655102
1762523399.926745,1.461812,0.907750
1762523399.960078,1.365909,1.088789
1762523399.993412,1.254213,1.189441
1762523400.026746,1.041296,1.208517
1762523400.060079,0.998516,1.152053
1762523400.093413,0.890101,1.031797
1762523400.126747,0.961199,0.862611
1762523400.160080,0.831054,0.659511
1762523400.193414,0.717545,0.435455
1762523400.226748,0.275022,0.200658
1762523400.260081,-0.084898,-0.036527
1762523400.293415,-0.584604,-0.267983
1762523400.326748,-0.845204,-0.484686
1762523400.360082,-1.085023,-0.676999
1762523400.393416,-1.067464,-0.836368
1762523400.426749,-1.083920,-0.957295
1762523400.460083,-1.004154,-1.038032
1762523400.493417,-1.057462,-1.079150
1762523400.526750,-1.061803,-1.080446
1762523400.560084,-1.170416,-1.037922
1762523400.593417,-1.192640,-0.942829
1762523400.626751,-1.198275,-0.783994
1762523400.660085,-1.003203,-0.553018
1762523400.693418,-0.730476,-0.250403
1762523400.726752,-0.234386,0.110004
1762523400.760086,0.285824,0.500238
1762523400.793419,0.959618,0.881654
1762523400.826753,1.502301,1.211494
1762523400.860086,2.005445,1.450633
1762523400.893420,2.146049,1.570527
1762523400.926754,2.137539,1.558074
1762523400.960087,1.771396,1.417762
1762523400.993421,1.362035,1.170900
1762523401.026755,0.743734,0.851787
1762523401.060088,0.295006,0.500965
1762523401.093422,-0.188418,0.156604
1762523401.126755,-0.440632,-0.153853
1762523401.160089,-0.714596,-0.418923
1762523401.193423,-0.755416,-0.642905
1762523401.226756,-0.852449,-0.839753
1762523401.260090,-0.819677,-1.023042
1762523401.293424,-0.922633,-1.195993
1762523401.326757,-1.043364,-1.345842
1762523401.360091,-1.343821,-1.445049
1762523401.393425,-1.662645,-1.458943
1762523401.426758,-1.975001,-1.356745
1762523401.460092,-2.008327,-1.121878
1762523401.493425,-1.720201,-0.758265
1762523401.526759,-0.988654,-0.291385
1762523401.560093,0.006979,0.235182
1762523401.593426,1.115912,0.766053
1762523401.626760,2.014869,1.241762
1762523401.660094,2.600567,1.607214
1762523401.693427,2.667072,1.820442
1762523401.726761,2.416553,1.860581
1762523401.760094,1.875823,1.732849
1762523401.793428,1.374492,1.468006
1762523401.826762,0.780648,1.114881
1762523401.860095,0.415332,0.727243
1762523401.893429,0.008586,0.349245
1762523401.926763,-0.243688,0.005180
1762523401.960096,-0.562715,-0.302008
1762523401.993430,-0.703858,-0.582891
1762523402.026763,-0.878253,-0.848254
1762523402.060097,-0.950476,-1.096929
1762523402.093431,-1.191100,-1.310777
1762523402.126765,-1.420376,-1.459088
1762523402.160098,-1.829572,-1.509851
1762523402.193432,-2.102484,-1.442086
1762523402.226765,-2.202163,-1.253503
1762523402.260099,-1.845640,-0.960848
1762523402.293432,-1.152322,-0.594270
1762523402.326766,-0.134750,-0.189701
1762523402.360100,0.759705,0.216860
1762523402.393434,1.486237,0.591641
1762523402.426767,1.702596,0.903346
1762523402.460101,1.632934,1.124195
1762523402.493434,1.232932,1.233690
1762523402.526768,1.023393,1.224484
1762523402.560102,0.796859,1.107391
1762523402.593435,0.919634,0.911854
1762523402.626769,0.854736,0.679836
1762523402.660103,0.884406,0.454327
1762523402.693436,0.482578,0.266724
1762523402.726770,0.077634,0.128387
1762523402.760103,-0.477805,0.030043
1762523402.793437,-0.652132,-0.050851
1762523402.826771,-0.641134,-0.138221
1762523402.860104,-0.263903,-0.246304
1762523402.893438,0.053215,-0.373930
1762523402.926772,0.296680,-0.505784
1762523402.960105,-0.003310,-0.618837
1762523402.993439,-0.485382,-0.690171
1762523403.026772,-1.242026,-0.702665
1762523403.060106,-1.662496,-0.647137
1762523403.093440,-1.778713,-0.522008
1762523403.126773,-1.202970,-0.332791
1762523403.160107,-0.415208,-0.092969
1762523403.193441,0.553210,0.174216
1762523403.226774,1.181492,0.435307
1762523403.260108,1.558593,0.650059
1762523403.293442,1.291103,0.779498
1762523403.326775,0.984457,0.796498
1762523403.360109,0.432549,0.694616
1762523403.393442,0.207170,0.491052
1762523403.426776,-0.120338,0.222096
1762523403.460110,-0.140317,-0.067069
1762523403.493443,-0.375701,-0.333737
1762523403.526777,-0.521754,-0.545707
1762523403.560111,-0.860840,-0.683830
1762523403.593444,-0.999564,-0.740177
1762523403.626778,-1.218581,-0.714845
1762523403.660111,-1.088700,-0.614187
1762523403.693445,-0.875566,-0.451127
1762523403.726779,-0.416171,-0.245966
1762523403.760112,-0.000918,-0.025253
1762523403.793446,0.573688,0.182570
1762523403.826780,0.784111,0.353670
1762523403.860113,1.070553,0.474523
1762523403.893447,0.913052,0.543815
1762523403.926780,0.810102,0.569593
1762523403.960114,0.329160,0.563314
1762523403.993448,0.221046,0.534069
1762523404.026781,0.028450,0.485899
1762523404.060115,0.257685,0.419072
1762523404.093449,0.398972,0.333856
1762523404.126782,0.678679,0.234119
1762523404.160116,0.612127,0.128668
1762523404.193449,0.460961,0.029906
1762523404.226783,-0.159172,-0.049244
1762523404.260117,-0.465409,-0.098686
1762523404.293451,-0.930873,-0.113757
1762523404.326784,-0.764393,-0.096869
1762523404.360118,-0.555399,-0.058322
1762523404.393451,0.025072,-0.016092
1762523404.426785,0.458184,0.006303
1762523404.460119,0.723404,-0.015281
1762523404.493452,0.532390,-0.098239
1762523404.526786,0.228372,-0.245487
1762523404.560120,-0.452229,-0.440652
1762523404.593453,-0.988132,-0.649060
1762523404.626787,-1.525702,-0.825235
1762523404.660120,-1.679369,-0.924699
1762523404.693454,-1.739273,-0.915878
1762523404.726788,-1.311651,-0.787982
1762523404.760121,-0.899486,-0.552767
1762523404.793455,-0.197954,-0.240749
1762523404.826789,0.257274,0.105778
1762523404.860122,0.861417,0.440514
1762523404.893456,0.970577,0.720448
1762523404.926790,1.197680,0.912449
1762523404.960123,1.111571,0.998916
1762523404.993457,1.108446,0.981302
1762523405.026790,1.008806,0.879740
1762523405.060124,0.876928,0.727683
1762523405.093458,0.524087,0.562478
1762523405.126791,0.234522,0.415017
1762523405.160125,-0.148188,0.302568
1762523405.193459,-0.327316,0.227632
1762523405.226792,-0.364854,0.182423
1762523405.260126,-0.222073,0.155373
1762523405.293459,0.249640,0.135521
1762523405.326793,0.574963,0.113227
1762523405.360127,0.390767,0.078872
1762523405.393460,0.143162,0.022310
1762523405.426794,-0.115944,-0.065480
1762523405.460128,-0.378128,-0.189440
1762523405.493461,-0.591457,-0.348367
1762523405.526795,-0.742236,-0.534896
1762523405.560128,-0.817731,-0.736560
1762523405.593462,-0.883351,-0.936098
1762523405.626796,-0.973675,-1.110803
1762523405.660129,-1.125672,-1.232774
1762523405.693463,-1.375574,-1.272184
1762523405.726797,-1.616973,-1.203857
1762523405.760130,-1.738335,-1.014961
1762523405.793464,-1.569175,-0.710458
1762523405.826797,-1.060342,-0.313846
1762523405.860131,-0.172224,0.136979
1762523405.893465,0.851020,0.596737
1762523405.926798,1.807598,1.019908
1762523405.960132,2.412837,1.366154
1762523405.993466,2.582833,1.603778
1762523406.026799,2.346792,1.712222
1762523406.060133,1.882863,1.684553
1762523406.093467,1.379110,1.529689
1762523406.126800,1.004979,1.272743
1762523406.160134,0.842039,0.951559
1762523406.193467,0.761597,0.608912
1762523406.226801,0.560352,0.282175
1762523406.260135,0.249555,-0.005832
1762523406.293468,-0.203523,-0.250891
1762523406.326802,-0.644837,-0.464300
1762523406.360136,-1.010511,-0.663843
1762523406.393469,-1.098062,-0.862726
1762523406.426803,-1.073464,-1.061135
1762523406.460137,-0.969938,-1.243616
1762523406.493470,-1.028676,-1.382771
1762523406.526804,-1.221943,-1.447156
1762523406.560138,-1.603898,-1.410004
1762523406.593471,-1.906661,-1.255872
1762523406.626805,-1.989371,-0.984006
1762523406.660138,-1.618478,-0.608910
1762523406.693472,-0.832006,-0.159225
1762523406.726806,0.220974,0.324532
1762523406.760139,1.243265,0.793693
1762523406.793473,2.054670,1.197263
1762523406.826807,2.452368,1.489738
1762523406.860140,2.425643,1.639444
1762523406.893474,2.011316,1.634748
1762523406.926807,1.471363,1.485569
1762523406.960141,0.927532,1.219266
1762523406.993475,0.524491,0.872439
1762523407.026808,0.201510,0.482078
1762523407.060142,-0.010389,0.079690
1762523407.093476,-0.196942,-0.309679
1762523407.126809,-0.430562,-0.664385
1762523407.160143,-0.787341,-0.962191
1762523407.193476,-1.214115,-1.178834
1762523407.226810,-1.639830,-1.290914
1762523407.260144,-1.926231,-1.282160
1762523407.293477,-1.945739,-1.150051
1762523407.326811,-1.595430,-0.909522
1762523407.360145,-0.925623,-0.591860
1762523407.393478,-0.045878,-0.239093
1762523407.426812,0.781139,0.104050
1762523407.460145,1.367839,0.397975
1762523407.493479,1.571049,0.613994
1762523407.526813,1.395977,0.737449
1762523407.560146,0.963420,0.768494
1762523407.593480,0.486294,0.720890
1762523407.626814,0.215350,0.618836
1762523407.660147,0.149720,0.491854
1762523407.693481,0.217599,0.368271
1762523407.726815,0.366341,0.268700
1762523407.760148,0.471012,0.201547
1762523407.793482,0.422785,0.162389
1762523407.826815,0.206854,0.137718
1762523407.860149,0.005230,0.111654
1762523407.893483,-0.153361,0.072888
1762523407.926816,-0.172458,0.018955
1762523407.960150,-0.151625,-0.043840
1762523407.993484,-0.057017,-0.104509
1762523408.026817,-0.068201,-0.153165
1762523408.060151,-0.119589,-0.185494
1762523408.093484,-0.290336,-0.203814
1762523408.126818,-0.400689,-0.214536
1762523408.160152,-0.484802,-0.223637
1762523408.193485,-0.441201,-0.232624
1762523408.226819,-0.364697,-0.237081
1762523408.260153,-0.233409,-0.228599
1762523408.293486,-0.168920,-0.199285
1762523408.326820,-0.134574,-0.146829
1762523408.360153,-0.180493,-0.077806
1762523408.393487,-0.177366,-0.007614
1762523408.426821,-0.131730,0.043263
1762523408.460155,0.074609,0.055576
1762523408.493488,0.221934,0.018175
1762523408.526822,0.365690,-0.066920
1762523408.560155,0.299311,-0.183033
1762523408.593489,0.109960,-0.301543
1762523408.626823,-0.349850,-0.388093
1762523408.660156,-0.772004,-0.410729
1762523408.693490,-1.058363,-0.347993
1762523408.726824,-0.980928,-0.195153
1762523408.760157,-0.556158,0.032860
1762523408.793491,0.167841,0.302705
1762523408.826824,0.979854,0.568329
1762523408.860158,1.683995,0.780596
1762523408.893492,2.013080,0.899030
1762523408.926825,1.935966,0.902620
1762523408.960159,1.452632,0.796154
1762523408.993493,0.775065,0.609466
1762523409.026826,-0.010440,0.389157
1762523409.060160,-0.568098,0.185008
1762523409.093493,-0.833355,0.035395
1762523409.126827,-0.703565,-0.043285
1762523409.160161,-0.380016,-0.059554
1762523409.193494,0.112215,-0.041390
